link,rank,name,name_link,adjust_gross,unadjust_gross,open_date
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,31,Arachnophobia,http://www.boxofficemojo.com//movies/?id=arachnophobia.htm,112328400,53208180,7/20/90
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,33,The Land Before Time,http://www.boxofficemojo.com//movies/?id=landbeforetime.htm,105552400,48092846,11/18/88
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,35,The Money Pit,http://www.boxofficemojo.com//movies/?id=moneypit.htm,90262000,37499651,3/28/86
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,37,The Adventures of Tintin,http://www.boxofficemojo.com//movies/?id=tintin.htm,87953800,77591831,12/21/11
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,39,Twilight Zone: The Movie,http://www.boxofficemojo.com//movies/?id=twilightzone.htm,83491000,29450919,6/24/83
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,41,Alive,http://www.boxofficemojo.com//movies/?id=alive.htm,79235200,36733909,1/15/93
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,43,The Indian in the Cupboard,http://www.boxofficemojo.com//movies/?id=indianinthecupboard.htm,73197500,35656131,7/14/95
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,45,Innerspace,http://www.boxofficemojo.com//movies/?id=innerspace.htm,59138500,25893810,7/3/87
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,47,Empire of the Sun,http://www.boxofficemojo.com//movies/?id=empireofthesun.htm,49296500,22238696,12/11/87
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,49,An American Tail: Fievel Goes West,http://www.boxofficemojo.com//movies/?id=fievelgoeswest.htm,47277400,22166041,11/22/91
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,51,A Far Off Place,http://www.boxofficemojo.com//movies/?id=faroffplace.htm,27805400,12890752,3/12/93
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,53,Balto,http://www.boxofficemojo.com//movies/?id=balto.htm,23043000,11348324,12/22/95
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,55,The Young Black Stallion (IMAX),http://www.boxofficemojo.com//movies/?id=youngblackstallion.htm,9705200,6751389,12/25/03
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,57,A Dangerous Woman,http://www.boxofficemojo.com//movies/?id=dangerouswoman.htm,3229500,1497222,11/30/93
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,59,Fandango,http://www.boxofficemojo.com//movies/?id=fandango.htm,230600,91666,1/25/85
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,2,Star Wars: The Force Awakens,http://www.boxofficemojo.com//movies/?id=starwars7.htm,965467800,936662225,12/18/15
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,4,Rogue One: A Star Wars Story,http://www.boxofficemojo.com//movies/?id=starwars2016.htm,539743700,532177324,12/16/16
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,6,The Sixth Sense,http://www.boxofficemojo.com//movies/?id=sixthsense.htm,514181600,293506292,8/6/99
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,8,Indiana Jones and the Temple of Doom,http://www.boxofficemojo.com//movies/?id=indianajonesandthetempleofdoom.htm,478048100,179870271,5/23/84
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,10,Gremlins,http://www.boxofficemojo.com//movies/?id=gremlins.htm,406155700,153083102,6/8/84
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,12,Who Framed Roger Rabbit,http://www.boxofficemojo.com//movies/?id=whoframedrogerrabbit.htm,339931800,156452370,6/24/88
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,14,Jurassic Park III,http://www.boxofficemojo.com//movies/?id=jurassicpark3.htm,285841800,181171875,7/18/01
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,16,Back to the Future Part II,http://www.boxofficemojo.com//movies/?id=backtothefuture2.htm,262102400,118450002,11/22/89
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,18,The Color Purple,http://www.boxofficemojo.com//movies/?id=colorpurple.htm,236912600,98467863,12/20/85
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,20,Schindler's List,http://www.boxofficemojo.com//movies/?id=schindlerslist.htm,205325100,96065768,12/15/93
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,22,Back to the Future Part III,http://www.boxofficemojo.com//movies/?id=backtothefuture3.htm,185202700,87727583,5/25/90
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,24,Cape Fear,http://www.boxofficemojo.com//movies/?id=capefear.htm,168484800,79091969,11/15/91
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,26,The Goonies,http://www.boxofficemojo.com//movies/?id=goonies.htm,154546300,61503218,6/7/85
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,28,The Last Airbender,http://www.boxofficemojo.com//movies/?id=lastairbender.htm,148015800,131772187,7/1/10
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,30,A.I. Artificial Intelligence,http://www.boxofficemojo.com//movies/?id=ai.htm,124036600,78616689,6/29/01
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,32,An American Tail,http://www.boxofficemojo.com//movies/?id=americantail.htm,111912100,47483002,11/21/86
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,34,Always,http://www.boxofficemojo.com//movies/?id=always.htm,93584300,43858790,12/22/89
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,36,The Spiderwick Chronicles,http://www.boxofficemojo.com//movies/?id=spiderwickchronicles.htm,88547600,71195053,2/14/08
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,38,Gremlins 2: The New Batch,http://www.boxofficemojo.com//movies/?id=gremlins2.htm,87573500,41482207,6/15/90
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,40,Joe Versus the Volcano,http://www.boxofficemojo.com//movies/?id=joeversusthevolcano.htm,83186800,39404261,3/9/90
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,42,* batteries not included,http://www.boxofficemojo.com//movies/?id=batteriesnotincluded.htm,73212600,32945797,12/18/87
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,44,Munich,http://www.boxofficemojo.com//movies/?id=munich.htm,64911500,47403685,12/23/05
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,46,Dad,http://www.boxofficemojo.com//movies/?id=dad.htm,49717900,22103037,10/27/89
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,48,Young Sherlock Holmes,http://www.boxofficemojo.com//movies/?id=youngsherlockholmes.htm,48499400,19739575,12/6/85
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,50,Milk Money,http://www.boxofficemojo.com//movies/?id=milkmoney.htm,38748600,18137661,9/2/94
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,52,Snow Falling on Cedars,http://www.boxofficemojo.com//movies/?id=snowfallingoncedars.htm,23895200,14417593,12/22/99
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,54,We're Back! A Dinosaur's Story,http://www.boxofficemojo.com//movies/?id=werebackadinosaursstory.htm,20096900,9317021,11/24/93
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,56,Noises Off,http://www.boxofficemojo.com//movies/?id=noisesoff.htm,4906400,2280148,3/20/92
http://www.boxofficemojo.com/people/chart/?view=Producer&id=kathleenkennedy.htm,58,A Map of the World,http://www.boxofficemojo.com//movies/?id=mapoftheworld.htm,904600,544965,12/3/99
http://www.boxofficemojo.com/people/chart/?view=Writer&id=marcabraham.htm,1,I Saw the Light,http://www.boxofficemojo.com//movies/?id=isawthelight.htm,1685600,1646788,3/25/16
http://www.boxofficemojo.com/people/chart/?view=Director&id=bradpeyton.htm,1,San Andreas,http://www.boxofficemojo.com//movies/?id=sanandreas.htm,167972600,155190832,5/29/15
http://www.boxofficemojo.com/people/chart/?view=Director&id=bradpeyton.htm,3,Cats & Dogs: The Revenge of Kitty Galore,http://www.boxofficemojo.com//movies/?id=catsanddogs2.htm,48958600,43585753,7/30/10
http://www.boxofficemojo.com/people/chart/?view=Director&id=bradpeyton.htm,2,Journey 2: The Mysterious Island,http://www.boxofficemojo.com//movies/?id=journey2.htm,116932500,103860290,2/10/12
http://www.boxofficemojo.com/people/chart/?view=Director&id=bradpeyton.htm,4,Incarnate,http://www.boxofficemojo.com//movies/?id=untitledbhtilthorror2.htm,4876200,4799774,12/2/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,1,Avengers: Age of Ultron,http://www.boxofficemojo.com//movies/?id=avengers2.htm,477995400,459005868,5/1/15
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,3,Shanghai Knights,http://www.boxofficemojo.com//movies/?id=shanghaiknights.htm,89561900,60476872,2/7/03
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,6,Kick-Ass 2,http://www.boxofficemojo.com//movies/?id=kickass2.htm,30685900,28795985,8/16/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,8,Nocturnal Animals,http://www.boxofficemojo.com//movies/?id=nocturnalanimals.htm,10829300,10663357,11/18/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,10,The Wall,http://www.boxofficemojo.com//movies/?id=thewall2016.htm,1799000,1803064,5/12/17
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,12,The Greatest (2010),http://www.boxofficemojo.com//movies/?id=greatest2010.htm,128900,114766,4/2/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,2,Godzilla (2014),http://www.boxofficemojo.com//movies/?id=godzilla2012.htm,215282800,200676069,5/16/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,4,Savages (2012),http://www.boxofficemojo.com//movies/?id=savages12.htm,54385800,47382068,7/6/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,5,Kick-Ass,http://www.boxofficemojo.com//movies/?id=kickass.htm,53997100,48071303,4/16/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,7,Anna Karenina,http://www.boxofficemojo.com//movies/?id=annakarenina2012.htm,14257900,12816367,11/16/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,9,Albert Nobbs,http://www.boxofficemojo.com//movies/?id=albertnobbs.htm,3396400,3014696,1/27/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=aaronjohnson.htm,11,Nowhere Boy,http://www.boxofficemojo.com//movies/?id=nowhereboy.htm,1624600,1457248,10/8/10
http://www.boxofficemojo.com/people/chart/?view=Writer&id=crobertcargill.htm,1,Doctor Strange,http://www.boxofficemojo.com//movies/?id=marvel716.htm,236329000,232641920,11/4/16
http://www.boxofficemojo.com/people/chart/?view=Writer&id=crobertcargill.htm,2,Sinister,http://www.boxofficemojo.com//movies/?id=sinister.htm,53344700,48086903,10/12/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,1,Bruce Almighty,http://www.boxofficemojo.com//movies/?id=brucealmighty.htm,359612800,242829261,5/23/03
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,3,We're the Millers,http://www.boxofficemojo.com//movies/?id=werethemillers.htm,170549300,150394119,8/7/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,5,Horrible Bosses,http://www.boxofficemojo.com//movies/?id=horriblebosses.htm,132201500,117538559,7/8/11
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,7,Just Go With It,http://www.boxofficemojo.com//movies/?id=thepretendwife.htm,117053600,103028109,2/11/11
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,9,The Bounty Hunter,http://www.boxofficemojo.com//movies/?id=bountyhunter.htm,75327900,67061228,3/19/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,11,Picture Perfect,http://www.boxofficemojo.com//movies/?id=pictureperfect.htm,61105100,31407873,8/1/97
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,13,Horrible Bosses 2,http://www.boxofficemojo.com//movies/?id=horriblebosses2.htm,58698100,54445357,11/26/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,15,The Object of My Affection,http://www.boxofficemojo.com//movies/?id=objectofmyaffection.htm,55574000,29187243,4/17/98
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,18,The Switch,http://www.boxofficemojo.com//movies/?id=baster.htm,31203800,27779426,8/20/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,20,Rock Star,http://www.boxofficemojo.com//movies/?id=rockstar.htm,26834600,17008282,9/7/01
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,22,Wanderlust,http://www.boxofficemojo.com//movies/?id=wanderlust.htm,19668500,17450535,2/24/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,24,Office Space,http://www.boxofficemojo.com//movies/?id=officespace.htm,19033900,10827810,2/19/99
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,26,Friends with Money,http://www.boxofficemojo.com//movies/?id=friendswithmoney.htm,18226000,13368437,4/7/06
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,28,Cake,http://www.boxofficemojo.com//movies/?id=cake.htm,2146500,1951776,1/23/15
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,30,Life of Crime,http://www.boxofficemojo.com//movies/?id=lifeofcrime.htm,293400,265452,8/29/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,32,Dream for an Insomniac,http://www.boxofficemojo.com//movies/?id=dreamforaninsomniac.htm,47100,24727,6/19/98
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,2,Marley and Me,http://www.boxofficemojo.com//movies/?id=marleyandme.htm,172033700,143153751,12/25/08
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,4,The Break-Up,http://www.boxofficemojo.com//movies/?id=breakup.htm,161835100,118703275,6/2/06
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,6,Along Came Polly,http://www.boxofficemojo.com//movies/?id=alongcamepolly.htm,126684000,88097164,1/16/04
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,8,He's Just Not That Into You,http://www.boxofficemojo.com//movies/?id=hesjustnotthatintoyou.htm,112467300,93953653,2/6/09
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,10,Storks,http://www.boxofficemojo.com//movies/?id=storks.htm,74670800,72679278,9/23/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,12,Rumor Has It,http://www.boxofficemojo.com//movies/?id=rumorhasit.htm,59073700,43000262,12/25/05
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,14,Office Christmas Party,http://www.boxofficemojo.com//movies/?id=officechristmasparty.htm,55598300,54767494,12/9/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,16,Derailed,http://www.boxofficemojo.com//movies/?id=derailed.htm,50175200,36024076,11/11/05
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,17,Mother's Day,http://www.boxofficemojo.com//movies/?id=mothersday.htm,33237300,32492859,4/29/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,19,Love Happens,http://www.boxofficemojo.com//movies/?id=traveling.htm,27193900,22965110,9/18/09
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,21,The Good Girl,http://www.boxofficemojo.com//movies/?id=goodgirl.htm,21546200,14018296,8/7/02
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,23,She's the One,http://www.boxofficemojo.com//movies/?id=shestheone.htm,19272100,9538948,8/23/96
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,25,Leprechaun,http://www.boxofficemojo.com//movies/?id=leprechaun.htm,18457400,8556940,1/8/93
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,27,Til There Was You,http://www.boxofficemojo.com//movies/?id=tiltherewasyou.htm,6858200,3525125,5/30/97
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,29,Management,http://www.boxofficemojo.com//movies/?id=management.htm,1118800,934658,5/15/09
http://www.boxofficemojo.com/people/chart/?view=Actor&id=jenniferaniston.htm,31,She's Funny That Way,http://www.boxofficemojo.com//movies/?id=shesfunnythatway.htm,121200,111996,8/21/15
http://www.boxofficemojo.com/people/chart/?view=Writer&id=marlonwayans.htm,1,A Haunted House,http://www.boxofficemojo.com//movies/?id=hauntedhouse.htm,45034300,40041683,1/11/13
http://www.boxofficemojo.com/people/chart/?view=Writer&id=marlonwayans.htm,3,A Haunted House 2,http://www.boxofficemojo.com//movies/?id=hauntedhouse2.htm,18577700,17329486,4/18/14
http://www.boxofficemojo.com/people/chart/?view=Writer&id=marlonwayans.htm,2,Dance Flick,http://www.boxofficemojo.com//movies/?id=danceflick.htm,30718900,25662155,5/22/09
http://www.boxofficemojo.com/people/chart/?view=Writer&id=marlonwayans.htm,4,Fifty Shades of Black,http://www.boxofficemojo.com//movies/?id=fiftyshadesofblack.htm,12163700,11686940,1/29/16
